Name,Age,Info
A. H. Woodfull,98,British product designer
A. Whitney Ellsworth,75,"American editor and publisher (The New York Review of Books), pancreatic cancer"
Abrar Hussain,46,"Pakistani Olympic boxer, shot"
Adalberto Escobar,62,Paraguayan footballer
Al Schwimmer,94,"American-born Israeli businessman, founder of Israel Aerospace Industries"
Alan Bamford,80,British academic
Alan Haberman,81,"American grocer, first to use the barcode system, heart and lung disease"
Alan Rubin,68,"American trumpeter (The Blues Brothers), lung cancer"
Albert Johnson,90,"English footballer (Everton), Alzheimer's disease"
Albert Wiggins,76,"American Olympic swimmer, aortic dissection"
Albertina Sisulu,92,South African anti-apartheid activist
Alena Reichová,77,Czech Olympic gymnast
Alexander Abrosimov,62,Russian mathematician and teacher
Ali Khodadadi,64,"Iranian carpet weaver, heart failure"
Alice Playten,63,"American actress (Henry, Sweet Henry), heart failure"
Ambrose Griffiths,82,"British Roman Catholic prelate, Bishop of Hexham and Newcastle (1992–2004)"
Amnon Niv,81,Israeli architect
Anatole Abragam,96,French physicist
Andreas P. Nielsen,58,"Danish author and composer, cancer"
Andrew Gold,59,"American singer-songwriter (""Lonely Boy"", ""Thank You for Being a Friend""), heart attack"
Angelino Fons,75,Spanish film director
Angélico Vieira,28,"Portuguese actor (Morangos com Açúcar) and singer (D'ZRT), car accident"
Anne Field,85,British army officer
Anthony Herrera,67,"American actor (As the World Turns), cancer"
Ants Paju,66,"Estonian athlete, journalist and politician"
Art Balinger,96,American actor
Arthur Budgett,95,British racehorse trainer
Arthur Motyer,85,Canadian educator and writer
Asad Ali Khan,74,"Indian musician, recipient of the Padma Bhushan"
Attilio Ruffini,85,"Italian politician, Minister of Defence (1977–1980) and Minister of Foreign Affairs (1980)"
Augusto Ramírez Ocampo,77,"Colombian politician, Mayor of Bogotá (1982–1984), Foreign Minister (1984–1986), heart ailment"
Azam Khan,61,"Bangladeshi pop singer, cancer"
Badi Uzzaman,72,"Indian-British actor (Eastern Promises, Another Year), chest infection"
Barbara Starfield,78,"American paediatrician, advocate for primary health care"
Barbatana,82,"Brazilian football coach and player, Alzheimer's disease"
Barry Bremen,64,"American marketing executive and sports imposter, cancer"
Barry Wilkins,64,"Canadian hockey player (Vancouver Canucks, Boston Bruins), lung cancer"
Basil Mitchell,94,British philosopher
Ben Grussendorf,69,"American politician, Speaker of the Alaska House of Representatives (1985–1989; 1991–1993)"
Benedek Litkey,69,Hungarian Olympic sailor
Benjamín González,53,"Spanish Olympic athlete, mountaineering accident. (body found on this date)"
Benny Spellman,79,"American R&B singer, respiratory failure"
Benton Flippen,90,"American fiddler, heart attack"
Betty Callaway,83,British ice skating trainer (Torvill and Dean)
Betty Fox,73,"Canadian cancer research activist, founder of the Terry Fox Foundation"
Betty Neumar,79,American murder suspect
Betty Roberts,88,"American politician and jurist, Oregon Supreme Court (1982–1986), pulmonary fibrosis"
Betty Taylor,91,American performer (Disneyland's Golden Horseshoe Revue)
Bhajan Lal,80,"Indian politician, Chief Minister of Haryana (1979–1985; 1991–1996), cardiac arrest"
Bill Closs,89,"American basketball player (Philadelphia Warriors, Fort Wayne Pistons)"
Bill Haast,100,"American snake expert, director of the Miami Serpentarium"
Billy Baldwin,62,"American baseball player (Detroit Tigers, New York Mets)"
Billy Beck,86,American actor and clown
Billy Costello,55,"American former WBC world light welterweight champion boxer, lung cancer"
Billy Shipp,80,"American football player (New York Giants, Toronto Argonauts, Montreal Alouettes)"
Björn-Olof Alholm,86,Finnish ambassador
Bob Banner,89,"American television producer and director (The Carol Burnett Show), Parkinson's disease"
Bob Pease,70,American integrated circuit engineer
Brian Haw,62,"British peace activist, lung cancer"
Brian Lenihan Jnr,52,"Irish politician, TD for Dublin West (since 1996) and Minister for Finance (2008–2011), pancreatic cancer"
Bruce Crozier,72,"Canadian politician, Ontario MPP for Essex South (1993–1999) and Essex (since 1999), aortic aneurysm"
Bruce Kinloch,91,British soldier and game warden
Burt Styler,86,"American screenwriter (The Carol Burnett Show, My Favorite Martian, All in the Family), heart failure"
Cameron McVicar Batjer,91,American lawyer
Carl Gardner,83,American singer (The Coasters)
Carlos Diarte,57,"Paraguayan footballer, cancer"
Carmelo Giaquinta,81,"Argentinian Roman Catholic prelate, Archbishop of Resistencia (1993–2005)"
Carol Stone,96,American actress
Cheryl B,38,American poet and performance artist
Christiane Desroches Noblecourt,97,French Egyptologist
Christopher Neame,68,"British film and TV producer and writer, aneurysm"
Christopher Shale,56,British political aide
Christy Essien-Igbokwe,50,Nigerian musician
Clara Luper,88,"American civil rights activist, after long illness"
Clarence Clemons,69,"American saxophonist (E Street Band) and singer (""You're a Friend Of Mine""), complications following a stroke"
Claudia Bryar,93,"American actress (Psycho II, The Shakiest Gun in the West)"
Claudio Bravo,74,"Chilean painter, epilepsy"
Claudio Cavazza,77,"Italian entrepreneur, founder of Sigma-Tau pharmaceuticals"
Colin Aamodt,89,Australian football player
Cosimo Caliandro,29,"Italian middle-distance runner, motorcycle collision"
Coşkun Özarı,80,Turkish footballer and coach
Curth Flatow,91,"German dramatist and screenwriter, natural causes"
Cyril Ornadel,87,British conductor and composer
Célestin Oliver,80,French Olympic footballer
Dante Ambrosio,59,"Filipino ethnologist, astronomer, college professor, and activist"
Darko Radovanović,35,"Serbian singer, traffic collision"
David Brockhoff,83,Australian rugby union player and coach
David C. Baldus,75,"American educator and anti-death penalty activist, cancer"
David Dunseith,76,British broadcaster (BBC Radio Ulster)
David G. Boschert,63,"American politician, member of the Maryland House of Delegates (1999–2007), cancer"
David Rayfiel,87,"American screenwriter (Out of Africa, Three Days of the Condor), heart failure"
Davorin Marčelja,87,Croatian Olympic athlete
Declan Costello,84,"Irish politician, TD for Dublin North-West (1951–1969); Dublin South-West (1973–1977), Attorney General (1973–1977) and High Court judge"
Dennis Marshall,25,"Costa Rican footballer, car crash"
Devi Prasad,89,Indian artist and peace activist
Dimi Mint Abba,52,"Mauritanian singer, brain haemorrhage"
Dina Golan,65,"Israeli singer and actress, cancer"
Domenico Pecile,88,"Italian Roman Catholic prelate, Bishop of Latina-Terracina-Sezze-Priverno (1983–1998)"
Domnitsa Lanitou-Kavounidou,97,Greek Olympic sprinter
Don Buddin,77,"American baseball player (Boston Red Sox, Houston Colt .45s, Detroit Tigers)"
Don Diamond,90,"American actor (F Troop, The Adventures of Kit Carson, Zorro)"
Donald Hewlett,90,"English actor, pneumonia"
Dorice Reid,67,"Cook Islander tourism official and businesswoman, High Commissioner designate to New Zealand"
Dorothea Austin,89,Austrian-born American pianist and composer
Dulce Figueiredo,83,"Brazilian First Lady (1979–1985), widow of João Figueiredo"
E. M. Broner,83,"American author, multiple organ failure"
E. Philip Howrey,73,"American economist, bicycle accident"
Echendu Adiele,32,Nigerian footballer
Edgar Tekere,74,"Zimbabwean politician, cancer"
Edith Fellows,88,"American actress, natural causes"
Edythe Scott Bagley,86,"American author, activist, educator and older sister of Coretta Scott King"
Elaine Stewart,81,"American actress and model, after long illness"
Eleanor Dapkus,87,"American baseball player (All-American Girls Professional Baseball League), breast cancer"
Eliyahu M. Goldratt,64,Israeli physicist and management guru
Elmer Sexauer,85,"American baseball player (Brooklyn Dodgers), cardiac arrest"
Eric Swenson,64,"American businessman, co-founder of Thrasher, suicide by gunshot"
Erling Olsen,84,"Danish politician, natural causes"
Esmond Kentish,94,Jamaican Test cricketer
F. Gilman Spencer,85,American Pulitzer Prize-winning newspaper editor
Fanny de Sivers,90,Estonian linguist and translator
Felix Zandman,83,American entrepreneur
Fernand Linssen,82,Belgian Olympic sprinter
Frank Ponta,75,"Australian paralympian, long illness"
Franz Reitz,82,"German cyclist, National Champion (1957)"
Fred Steiner,88,"American television composer (Perry Mason, Star Trek, The Twilight Zone)"
Frederick Chiluba,68,"Zambian politician, President (1991–2002), heart attack"
Friedrich Adrario,92,"German military officer in World War II, Iron Cross recipient"
Fritz Semmelmann,82,German footballer
Fyodor Grigoryevich Reshetnikov,91,"Russian physicist, chemist, and metallurgist, academician of RAS"
Gavriel Tsifroni,96,Israeli journalist
Gaye Delorme,64,"Canadian musician, heart attack"
Genaro Hernández,45,"American former world super featherweight champion boxer, cancer"
Gene Colan,84,"American comic book artist (Daredevil, Blade, Howard the Duck), complications from liver disease and a broken hip"
Geoffrey Fisken,95,New Zealand World War II flying ace
Georg Sterzinsky,75,"German Roman Catholic cardinal, Archbishop of Berlin (1989–2011), long illness"
George Ballas,85,"American entrepreneur, inventor of the Weed Eater"
George Landow,67,American experimental filmmaker
George M. White,90,"American architect, Architect of the Capitol (1971–1995), complications of Parkinson's disease"
Gerald Abramovitz,82,"South African architect and designer, assault-related injuries"
Germano Meneghel,49,Brazilian vocalist (Olodum)
Geronimo Pratt,63,"American political activist (Black Panther Party), heart attack"
Giorgio Bernardin,83,Italian footballer
Giorgio Celli,75,Italian entomologist and politician (The Greens–European Free Alliance)
Godfrey Myles,42,"American football player (Dallas Cowboys), stroke"
Goff Richards,66,"English brass band arranger and composer, illness"
Gordon Colling,78,"British trade unionist, Chair of the Labour Party (1994–1995)"
Gordon Lorenz,68,British songwriter
Gunnar Fischer,100,Swedish cinematographer (The Seventh Seal)
Gus Tyler,99,American socialist activist
Gustaf Kjellvander,31,Swedish singer-songwriter
Gustav Ciamaga,81,"Canadian composer, music educator and writer, cancer"
Guy Amouretti,85,French table tennis player
Guy Coulombe,75,"Canadian civil servant, lung cancer"
György Szabados,71,"Hungarian physician, pianist, and composer"
Haim Yisraeli,84,Israeli civil servant
Haleh Sahabi,54,"Iranian humanitarian, daughter of Ezzatollah Sahabi, cardiac arrest"
Harley Hotchkiss,83,"Canadian businessman, member of Hockey Hall of Fame, prostate cancer"
Harry Bernstein,101,British-born American author
Helen Clifton,63,British Salvation Army commissioner
Hoda Saber,52,"Iranian dissident, heart attack following a hunger strike"
Howard Fox,90,American baseball executive
Hugh John Beazley,94,British Royal Air Force airman
Ian Mitchell,86,"English cricketer, natural causes"
Idwal Robling,84,Welsh Olympic footballer and broadcaster
