Name,Age,Info
A. B. A. Ghani Khan Choudhury,78,Indian politician
Abdul-Salam Ojeili,88,Syrian novelist
Adamas Golodets,72,Soviet football player and manager
Alain de Boissieu,91,French General and son-in-law of Charles De Gaulle
Albert E. Radford,88,American botanist
Albert Harker,95,"American soccer player, last surviving member of the US 1934 FIFA World Cup soccer team"
Alberta Nelson,68,American actress known for beach party films of 1960s
Alexander Buel Trowbridge,76,"American politician and businessman, Secretary of Commerce under US President Lyndon B. Johnson from 1967 to 1968, former president of the National Association of Manufacturers"
Alida Valli,84,Italian actress (The Third Man)
Allan Kaprow,78,"American artist and art theorist, natural causes"
Alvin S. White,87,American test pilot
Andrés María Rubio Garcia,81,Uruguayan Roman Catholic bishop
Andy Duncan,83,American basketball player
Angus Wells,63,English fiction writer
Anna Svidersky,17,"Russian teenager, murdered while working at McDonald's, stabbed"
Annesley Kingsford,93,Canadian rower and Olympian
Armando Labra,62,Mexican economist
Arthur Hertzberg,84,Polish-born American rabbi and scholar of Judaism
Arthur Winston,100,"American Los Angeles County Metropolitan Transportation Authority employee, famous for serving for 76 years and retiring at age 100"
Augustyn Bloch,76,Polish composer and organist
Barry Driscoll,79,"British sculptor and painter, cancer"
Barry Gibbs,73,South Australian cricket official
Beatriz Sheridan,71,Mexican actress and director
Ben-Zion Orgad,80,"Israeli composer, cancer"
Bernard Seigal,48,"American musician and essayist with the stage name Buddy Blue, co-founder of the Beat Farmers, heart attack"
Billy Hitchcock,89,"American Major League Baseball infielder, coach, manager, and scout, natural causes"
Bindhyabasini Devi,86,Indian folk singer
Bishop Charles Henderson,81,"Irish retired Catholic Auxiliary Bishop of Southwark, England, KC*HS, cancer"
Bob Dove,85,American NFL defensive lineman and member of the College Football Hall of Fame
Bobbie Nudie,92,"American fashion designer, wife of Nudie Cohn"
Bonaya Godana,54,"Kenyan politician, plane crash"
Bonnie Owens,76,American country music singer
Boris Fraenkel,85,French Trotskyist
Brett Goldin,27,"South African actor, killed by a head shot together with friend, fashion designer Richard Bloom, 27"
Brian Labone,66,"English footballer, Everton and England player, heart attack"
Bruce Weber,54,Australian rules football executive who was president of the Port Adelaide Football Club
Calum Kennedy,77,Scottish traditional singer
Christian Compton,76,"American jurist, justice of the Supreme Court of Virginia"
Corinne Rey-Bellet,33,"Swiss Alpine skier, shot dead"
Cy Bahakel,87,American media magnate
Dame Muriel Spark,88,"British novelist, (The Prime of Miss Jean Brodie)"
Daniel Schaefer,70,"American politician, former Republican United States Representative from Colorado served 1983–1999, cancer"
Daryl Mack,47,"American convicted murderer, execution by lethal injection"
David Peckinpah,54,"American television producer and director (Silk Stalkings, Sliders, Beauty and the Beast), heart attack"
Denis Donaldson,55,"British former head of Sinn Féin at Stormont, and British double-agent, found shot dead at his home"
Dick Rockwell,85,"American cartoonist, assistant on Steve Canyon, nephew of Norman Rockwell"
Doug Coombs,48,"American extreme skier, ski accident in the French Alps"
Dr. Rajkumar,76,"Legendary Indian Kannada Cinema Actor, heart attack"
Eberhardt Rechtin,80,American electrical engineer and telecommunications expert
Eckhard Dagge,58,former German WBC junior middleweight champion
Ed Davis,89,American California State Senator and former Los Angeles police chief (1969–1978)
Elford Albin Cederberg,88,"American politician, former Republican United States Representative from Michigan from 1953 to 1978 and former mayor of Bay City, Michigan"
Ellen Kuzwayo,91,"South African author, anti-apartheid activist, and member of Parliament, diabetes"
Enriqueta Harris,95,English art historian
Erik Bergman,94,Finnish composer
Ewan Fenton,76,Scottish footballer
Fausto Vitello,59,"Argentine-American businessman and magazine publisher, founding publisher of the skateboarding magazine Thrasher, heart attack"
Florence Mars,83,"American civil rights activist, author of Witness in Philadelphia"
Francis L. Kellogg,89,American diplomat
Francisco Adam,22,"Portuguese actor, traffic collision"
Frank Gibney,81,American writer and journalist on Asia
Fred Christensen,84,American fighter ace in World War II
Frederick B. Williams,66,"American minister of the Church of the Intercession in Harlem, New York City"
Félix Siby,64,Gabonese politician and former government minister
Gary Dineen,62,Canadian ice hockey player and coach
Gary Gray,69,"American child actor of the 1940s, cancer"
Gene Pitney,66,"American singer and songwriter, heart disease"
Genzō Murakami,96,Japanese novelist
George Savalla Gomes,90,"Brazilian entertainer who performed as ""Carequinha"" the clown"
Georges Rawiri,74,"Gabonese politician, president of the Senate and former foreign minister"
Gerard Reve,82,"Dutch author (The Evenings, The Fourth Man), Alzheimer's disease"
Ghafar Baba,81,Malaysian former Deputy Prime Minister
Grady McWhiney,77,American historian
Harold Horwood,82,"Canadian writer and former Newfoundland politician, cancer"
Harvey Bullock,84,"American television writer and producer (The Love Boat, Love, American Style)"
Helen Armstrong,63,American concert violinist
Henderson Forsythe,88,American actor (As the World Turns)
Henriette Avram,86,"American library systems analyst, developed MARC cataloging format"
Henry Lewy,79,German-American sound engineer and record producer
Hermann Schild,93,"German cyclist, National Champion (1954)"
Ian Nelson,50,"English saxophone and clarinet musician, died in his sleep"
Ida Vos,74,Dutch writer
Igor Kuljerić,68,Croatian composer and conductor
In Tam,83,Cambodian politician
Isaac Witkin,69,South African-born American sculptor
J. B. Fuqua,87,American entrepreneur and philanthropist
Jacob Kovco,25,first Australian Defence Force service person killed in Iraq
Jake Seamer,92,English cricketer
Jan Koetsier,94,Dutch composer and conductor
Jane Jacobs,89,"American-born Canadian urban activist and author (The Death and Life of Great American Cities), stroke"
Jay Bernstein,69,American Hollywood publicist
Jean Bernard,98,French hematologist
Jean Grosjean,93,"French poet, writer and translator"
Jean-François Revel,82,French philosopher
Jennifer Jayne,74,"British TV and film actress (""The Adventures of William Tell"")"
Jim Clack,58,"American gridiron football player, heart attack"
Jimmy Outlaw,93,American baseball third baseman/outfielder
Jimmy Sharman,94,Australian boxing troupe impresario
Jobie Nutarak,58,"Canadian politician, snowmobile accident"
Joe Faragalli,76,Canadian Football League head coach with the Saskatchewan Roughriders and Edmonton Eskimos
John F. Cosgrove,56,"American politician, member of the Florida House of Representatives"
John George Macleod,90,Scottish physician
John Kenneth Galbraith,97,"American economist and author (The Affluent Society), natural causes"
John Kerr,81,Irish ballad singer
John Lyall,66,"British football manager with West Ham United F.C. and Ipswich Town F.C., heart attack"
John Read,85,British television producer and cinematographer
John Trever,90,American scholar who photographed the Dead Sea Scrolls in Jerusalem
John de Courcy Ireland,94,Irish maritime historian and political activist
Johnny Checketts,94,New Zealand World War II flying ace
Joseph S. Iseman,89,"American lawyer, educator and former president of Bennington College, cardiac arrest"
Julia Thorne,61,"American author and first wife of John Kerry, bladder cancer"
June Knox-Mawer,75,British writer and radio broadcaster
June Pointer,52,"American singer, former member of The Pointer Sisters, lung cancer"
Jürgen Thorwald,90,German writer
Kathleen Antonelli,85,"Irish computer programmer, one of the ENIAC original computer programmers, cancer"
Kay Noble-Bell,65,American wrestler
Kazuo Kuroki,75,Japanese film director
Ken Jones,84,"Welsh rugby union player, Wales and British Lion rugby union player and silver medal Olympiad"
Leonard Dommett,77,Australian violinist and conductor
Les Foote,81,Australian Football Hall of Fame member
Leslie Norris,84,Welsh poet and professor at Brigham Young University
Lord Eliot (Jago Eliot),40,"English aristocrat, surfer and cyber artist, epilepsy"
Lorraine Borg,82,American baseball player (AAGPBL)
Lou Carrol,83,"American traveling salesman, gave Checkers to Richard Nixon"
Louise Smith,89,"American NASCAR racer, first woman inducted into the International Motorsports Hall of Fame, known as ""the first lady of racing,"" complications from cancer"
M. G. G. Pillai,67,"Malaysian journalist and political activist, heart complications"
Maggie Dixon,28,"American women's basketball coach at United States Military Academy, cardiac arrhythmia"
Mahmut Bakalli,70,Kosovo ethnic Albanian politician
Marshall Goldberg,88,"American football player, former NFL running back of the Chicago Cardinals, complications due to a head injury"
Martin Gilks,41,"English musician, former drummer with The Wonder Stuff, motorcycle accident"
Mary Boyce,85,British authority on Iran
Mel Tom,64,"American football player, heart failure"
Miguel Reale,95,"Brazilian philosopher of law, heart attack"
Miguel Zacarías Nogaim,101,Mexican film director
Mohammed al-Maghout,72,Syrian poet and playwright
Morton Freedgood,93,American author (The Taking of Pelham One Two Three) under the pseudonym of John Godey
Moshe Halberstam,74,"Israeli Rabbi, Dean of Tshakava Yeshivah and prominent member of the Edah Charedis Rabbinical Court of Jerusalem"
Moshe Shmuel Shapiro,88,Belarusian-born rabbi and Rosh Yeshiva of Yeshivas Be'er Yaakov in Israel
Moshe Teitelbaum,91,"Hungarian-born Hasidic rebbe, of Satmar, one of the largest Hassidic Jewish groups in the world"
Muhsin Musa Matwalli Atwah,41,"Egyptian militant, killed by Pakistani forces"
Nasreen Pervin Huq,47,"Bangladeshi women's activist and Director of Action Aid, from getting hit by a car"
Natalia Troitskaya,55,Russian operatic soprano
Nina von Stauffenberg,92,German widow of Hitler's would-be assassin
Nobby Lawton,65,"English footballer, midfielder & former captain of Preston North End, cancer"
Oscar Treadwell,79,American jazz radio journalist and presenter
Pasquale Macchi,82,"Italian Roman Catholic archbishop, former private secretary to Pope Paul VI"
Pat Marsden,69,"Canadian sportscaster, lung cancer"
Paul Spiegel,68,"German chairman of the Central Council of German Jews, natural causes"
Paulina Kernberg,71,"Chilean-born American child psychiatrist, professor at Cornell University"
Pavel Koutecký,49,"Czech documentary film maker, accidental fall"
Peter Cadbury,88,British entrepreneur and one of the founders of commercial TV broadcasting in the UK
Peter Ellis,58,British television director
Peter Law,58,"Welsh politician, independent MP and AM, brain tumor"
Phil Walden,66,"American founder of Capricorn Records, cancer"
Philippe Castelli,80,Franch actor
Poopak Goldarreh,34,"Iranian actress, traffic collision"
Pramoedya Ananta Toer,81,Indonesian writer
Proof,32,"American rapper (D-12), homicide"
Puggy Pearson,77,American poker player
Rajkumar,76,"Indian actor, cardiac arrest"
Raúl Corrales,81,Cuban photographer
Richard Bebb,79,British actor
Richard Eckersley,65,English graphic designer
Richard Pearlman,68,"American theatre and opera director, director of the Lyric Opera Center for American Artists"
Robert Wegman,87,"American businessman, chairman and former CEO of Wegmans Food Markets, Inc., philanthropist"
Robin Orr,96,Scottish classical composer and conductor
Roger Arnaldez,94,French professor of Islamic studies
Ronald Girdwood,89,Scottish physician
Ronnie Sox,67,American drag racing pioneer
Russ Swan,42,American former Major League Baseball pitcher (injuries due to a fall)
Satyadeow Sawh,50,"Guyanese Minister of Fisheries, Crops and Livestock. Shot by masked gunmen"
Scott Brazil,50,"American television producer and director (The Shield), Lou Gehrig's disease"
Scott Crossfield,84,"American X-15 test pilot, plane crash"
Sergey Tereshchenkov,67,Soviet Olympic cyclist
Shekhar Mehta,60,"Kenyan rally driver, five-time winner of the Safari Rally & president of the FIA's World Rally Championship commission, illness relating to complications from an old injury"
Shin Sang-ok,80,"Korean film producer, liver problems"
Sibby Sisti,85,American MLB player with the Boston Braves
Sid Barron,88,"Canadian cartoonist. Known for the biplane flying overhead trailing a banner that read ""mild, isn't it."""
Silvia Caos,72,Cuban-Mexican actress
Siobhán O'Hanlon,43,"Northern Irish Sinn Féin politician, cancer"
Sir Andrew Stark,89,"British diplomat, Ambassador to Denmark (1971–1976)"
Sir Anthony Beaumont-Dark,73,"British politician, former Conservative Member of Parliament"
Sir Ian Morrow,93,British accountant and businessman
