Name,Age,Info
A.M. Rosenthal,84,"Canadian-born Executive Editor of The New York Times for 17 years, stroke"
Adeeb,72,Pakistani actor
Adrian Bennett,73,"Australian politician, MHR for Division of Swan (1969–1975)"
Alan Kotok,64,"American early video game designer (Spacewar!), engineer for Digital Equipment"
Alan Sapper,75,British trade unionist
Alejandra Boero,88,"Argentine theater actress, director and teacher, pulmonary hypertension"
Aleksandr Zinovyev,83,"Russian logician, sociologist and writer, brain cancer"
Alex Toth,77,"American comic book artist and cartoonist (Space Ghost, Birdman and the Galaxy Trio)"
Anderson Mazoka,63,"Zambian politician, chief opposition leader in Zambia"
Andrew Martinez,33,"American activist, the ""Naked Guy"" at the University of California, Berkeley, apparent suicide by asphyxiation"
Andy Radford,62,"British Anglican bishop, Bishop of Taunton, brain tumour"
Anita Roberts,64,"American molecular biologist at the National Cancer Institute, stomach cancer"
Annis Stukus,91,"Canadian football player and ice hockey general manager, member of Canada's Sports Hall of Fame for his contributions to the Canadian Football League and ice hockey"
Anthony Murray,47,New Zealand rugby league player
Apache Bull Ramos,68,"American professional wrestler, shoulder infection"
Arthur B. Metzner,79,Canadian chemical engineer
Arthur Porges,90,American science fiction and fantasy writer
Arthur Widmer,91,"American motion picture special effects pioneer, winner of an Academy Award for Lifetime Achievement, cancer"
Atıf Yılmaz,80,"Turkish film director, screenwriter and producer, cancer"
Barbara Schwartz,58,American painter
Bernard Ostry,78,"Canadian chair and CEO of TVOntario, civil servant and philanthropist, cancer"
Beryl Evans,84,"Australian politician, NSW MLC (1984–1995)"
Betsy Jones-Moreland,76,"American film and television actress, cancer"
Bill Kovacs,56,"American computer animation pioneer and Academy Award winner, complications of a stroke"
Bill Strode,69,"American Pulitzer Prize–winning photographer, cancer"
Billy Walker,77,"American country music performer and member of the Grand Ole Opry, traffic accident"
Bobby Jack Fowler,66,American rapist and suspected murderer
Boyd Coffie,68,"American baseball player and manager, cancer"
Bracha Eden,78,"Israeli pianist, brain hemorrhage"
Bruce Merrifield,84,American Nobel Prize-winning chemist
Bruce Peterson,72,"American test pilot and engineer, known for surviving the crash of the M2-F2 and inspiring the TV-series The Six Million Dollar Man"
Byron Morrow,95,American TV and film character actor
Carl Kuntze,83,Dutch Olympic rower
Cheikha Rimitti,83,"Algerian singer, heart attack"
Cherd Songsri,74,"Thai film director, cancer"
Chic Hecht,77,"American politician, former Republican Senator for Nevada, prostate cancer"
Clare Boylan,58,"Irish author of 12 books including 7 novels, ovarian cancer"
Clarence Bailey,43,American football player
Claude Piéplu,83,"French actor, cancer"
Clifford Antone,56,"American Austin blues club owner, heart attack"
Clive Burgess,55,Welsh rugby union player
Corey Engen,90,"Norwegian-born captain of the U.S. Nordic skiing team at the 1948 Winter Olympics, complications of pneumonia"
"Craig ""Ironhead"" Heyward",39,"American NFL fullback, complications from a brain tumor"
Cy Feuer,95,American Broadway producer and writer (Guys and Dolls)
Dan Q. Kennis,86,American B movie producer
Dan Ross,49,"American former NFL football player (Cincinnati Bengals), suspected heart attack"
Daniel Owino Misiani,66,"Tanzanian Benga musician, car accident"
David Lloyd,68,"New Zealand botanist, complications from mystery illness, possibly poison"
David Sharp,34,British mountaineer
Desmond Dekker,64,"Jamaican ska musician, heart attack"
Donald Rudolph,85,"US Army soldier awarded the Medal of Honor during World War II, Alzheimer's disease"
Doris Saunders,64,"Canadian magazine editor, Order of Canada inductee, Alzheimer's disease"
Duncan Inglis Cameron,78,Scottish university administrator
Earl Woods,74,"American US Army infantry officer, father and former coach of U.S. golfer Tiger Woods, prostate cancer"
Eberhard Esche,73,German actor
Ed Casey,73,"Australian politician, former Queensland Labor Party leader, stroke"
Edward Aldwell,68,"American music theorist and pianist specializing in Bach, automotive accident"
Edward R. Becker,73,American former chief judge of the United States Court of Appeals for the Third Circuit
Elizabeth Connelly,77,"American politician, former member of the New York State Assembly representing Staten Island, cancer"
Eric Bedser,87,"English cricketer for Surrey, and elder twin brother of Sir Alec Bedser"
Eric Forth,61,"British Conservative Member of Parliament and former government minister, bone cancer"
Ferdinando Tacconi,83,Italian comics artist
Fermín Chávez,82,"Argentine historian, complications from renal failure"
Fernando Inchauste,75,Bolivian Olympian
Flight Lieutenant Sarah-Jayne Mulvihill,32,first British servicewoman to be killed in action in Iraq
Floyd Patterson,71,"American former boxing heavyweight champion, Alzheimer's disease and prostate cancer"
Franco Lavoratori,65,"Italian water polo player, Olympic Champion (1960)"
Frankie Thomas,85,"American actor (Tom Corbett, Space Cadet), stroke"
František Peřina,95,Czechoslovak fighter pilot who served in the British Royal Air Force during World War II
Freddie Garrity,69,"English lead singer of Freddie and the Dreamers, 1960s pop band, heart disease"
Fritz Klein,73,Austrian-born psychiatrist and researcher
George Blackburn,93,"American football player, head football coach at University of Virginia (1965–1970)"
George Crile III,61,"American journalist, CBS News producer, pancreatic cancer"
George F. Haines,82,"American Olympic swimming coach, complications from a stroke"
