Name,Age,Info
Abdelkader Moukhtatif,88,Moroccan Olympic footballer (1964)
Abdul Halim Abdul Rahman,82,"Malaysian politician, MP (2004–2013)"
Abdul Rahim Shapiee,45,"Singaporean drug smuggler, execution by hanging"
Abdul Wadud,75,American cellist
Abhijit Sen,72,"Indian economist, member of the planning commission (2004–2014), heart attack"
Abu Saleh,82,"Bangladeshi politician, MP (1971–1973)"
Adel Heinrich,96,American composer and organist
Adnan Coker,94,Turkish painter
Adolfo Navajas Artaza,97,"Argentine businessman and politician, minister of social action (1982–1983) and governor of Corrientes (1969–1973)"
Adriana Roel,88,"Mexican actress (Viva Maria!, Autumn Days, Chucho el Roto)"
Adèle Milloz,26,"French ski mountaineer, climbing fall"
Agustín Drake Aldama,87,Cuban sculptor
Aharon Yadlin,96,"Israeli educator and politician, MK (1959–1981) and minister of education (1974–1977)"
Akin Mabogunje,90,"Nigerian geographer, president of the International Geographical Union (1980–1984)"
Alan Rogers,98,"English football manager (Persepolis, Chicago Spurs, Philippines national team)"
Alastair Little,72,"British chef, cookbook author and restaurateur"
Albert E. Cowdrey,88,American author
Albert J. Herberger,91,American vice admiral
Albert Woodfox,75,"American prisoner (Angola Three), complications from COVID-19"
Alberto Orzan,91,"Italian footballer (Udinese, Fiorentina, national team)"
Aldo Mirate,79,"Italian politician, deputy (1972–1979)"
Aled Owen,88,"Welsh footballer (Tottenham Hotspur, Ipswich Town, Wrexham)"
Alessandro Messina,80,Italian-born Canadian Olympic cyclist
Alex Polowin,98,Lithuanian-born Canadian World War II veteran
Alexander Horváth,83,"Slovak football player (MŠK Žilina, Slovan Bratislava) and manager (R.W.D. Molenbeek)"
Alexei Panshin,82,"American writer (Rite of Passage, The World Beyond the Hill) and science fiction critic"
Ali Haydar,90,Syrian military officer
Allan Hawke,74,"Australian public servant, chief of staff to the prime minister (1993–1996), high commissioner to New Zealand (2003–2005) and chancellor of  ANU (2006–2008), cancer"
Alvin Trivelpiece,91,American physicist
Amanda Mackey,70,"American casting director (The Fugitive, A League of Their Own, The Hunt for Red October), myelodysplastic syndrome"
Ambrose Lee,73,"Hong Kong politician, secretary for security (2003–2010), commissioner of the ICAC (2002–2003) and director of immigration (1998–2002), complications from a fall"
Amparín Serrano,56,Mexican graphic designer
Amy Halpern,69,American experimental filmmaker
Amy Stechler,67,American filmmaker
Ana Luísa Amaral,66,Portuguese poet
Anabel Gutiérrez,90,"Mexican actress (School for Tramps, Little Trapeze Angels) and comedian (Chespirito)"
Anastasiya Kobzarenko,88,"Ukrainian director, librarian, and writer"
Anatoly Filipchenko,94,"Russian cosmonaut (Soyuz 7, Soyuz 16)"
Andrei Slavnov,82,Russian theoretical physicist (Slavnov–Taylor identities)
Andrejs Rubins,43,"Latvian footballer (Skonto, Crystal Palace, national team)"
Andrew Hubner,59,American author
Andrew J. Maloney,90,"American lawyer, U.S. attorney for the Eastern District of New York (1986–1992)"
András Várhelyi,68,"Hungarian journalist and politician, MP (1998–2002)"
Ann McGuiness,65,"American reproductive rights advocate, leiomyosarcoma"
Anne Heche,53,"American actress (Donnie Brasco, Psycho, Another World), Emmy winner (1991), injuries sustained in a traffic collision"
Anshu Jain,59,"Indian-British banker, co-CEO of Deutsche Bank (2012–2015), duodenal cancer"
Anthony Hunt,90,British structural engineer
Anthony Simpson,86,"British politician, MEP (1979–1994)"
Antonino Orrù,94,"Italian Roman Catholic prelate, bishop of Ales-Terralba (1990–2004)"
António de Sousa Braga,81,"Portuguese Roman Catholic prelate, bishop of Angra (1996–2016)"
Aram Kocharyan,68,"Armenian politician, governor of Lori Province (2006–2011)"
Archie Battersbee,12,"British child, removal of life support"
Arne Legernes,91,"Norwegian footballer (SK Freidig, Larvik Turn, national team)"
Arthur Goddard,101,British-Australian engineer (Rover Company)
Arthur Pound,92,"Australian footballer (Melbourne, Brighton)"
Arthur Secunda,94,American painter and sculptor
Arthur Vercoe Pedlar,89,British clown
Atakhan Pashayev,84,"Azerbaijani civil servant, chairman of the National Archive Department (since 2002)"
Audun Heimdal,25,"Norwegian orienteer, cancer"
Augustino Mrema,77,"Tanzanian politician, MP (1985–1995, since 2010) and minister of home affairs (1990–1995)"
Auh June-sun,85,"South Korean politician, MP (1996–2000)"
Aydın Yelken,83,"Turkish footballer (Fenerbahçe, Karagümrük, national team)"
Baburao Pacharne,71,"Indian politician, Maharashtra MLA (2014–2019), cancer"
Bachir Yellès,100,Algerian painter
Baltash Tursymbaev,75,"Kazakh politician, minister of agriculture (1992–1993)"
Bang Young-ung,80,South Korean novelist
Barbara Cunningham,96,Australian Olympic gymnast (1956)
Barbara Kremen,100,American writer
Barry Boehm,87,American computer scientist and software engineer
Ben Farrell,76,American concert promoter
Benito Pastoriza Iyodo,67,Puerto Rican author
Bernice Lott,92,American social psychologist
Bernie Crowe,89,Australian footballer (Geelong)
Bert Fields,93,"American lawyer (Michael Jackson, The Beatles, Warren Beatty) and author, complications from COVID-19"
Beverly Grigsby,94,American composer and musicologist
Bicky Chakraborty,79,Indian-born Swedish businessman
Bill Blevin,92,Australian physicist
Bill Graham,83,"Canadian politician, MP (1993–2007), minister of national defence (2004–2006) and foreign affairs (2002–2004)"
Bill Haller,87,American baseball umpire (Major League Baseball)
Bill Pitman,102,"American guitarist and session musician (The Wrecking Crew), complications from a fall"
Bill Turnbull,66,"British journalist and presenter (BBC Breakfast, Songs of Praise, Think Tank), prostate cancer"
Billy Hodgson,86,"Scottish footballer (Sheffield United, Derby County, York City). (death announced on this date)"
Billy Legg,74,"English footballer (Huddersfield Town, Bradford Park Avenue)"
Biyi Bandele,54,"Nigerian novelist, playwright and film director (Elesin Oba, The King's Horseman, Half of a Yellow Sun)"
Bob Lay,78,Australian Olympic sprinter (1964)
Bob Locker,84,"American baseball player (Chicago White Sox, Oakland Athletics, Chicago Cubs)"
Bob Outterside,90,Australian rugby union player
Bob Russell,91,Canadian politician
Bob Skelly,79,"Canadian politician, MP (1988–1993)"
Boudjemaa Talai,70,"Algerian politician, MP (2017–2019) and transport minister (2015–2017)"
Božidar Delić,66,"Serbian military officer and politician, vice president of the National Assembly (2007–2012, since 2022)"
Bram Peper,82,"Dutch politician, mayor of Rotterdam (1982–1998) and minister of the interior and kingdom relations (1998–2000)"
Brenda Fisher,95,"English long-distance swimmer, complications of a stroke"
Brian Herbinson,91,"Northern Irish-born Canadian equestrian, Olympic bronze medallist (1956)"
Brian O'Connor,64,American visual artist
Bruce Grant,97,Australian writer and journalist
Bruce Montague,83,"English actor (Butterflies, The Link Men, Hollyoaks)"
Buddy Arrington,84,American racing driver (NASCAR)
Buddy Leach,88,"American politician, member of the U.S. House of Representatives (1979–1981) and Louisiana House of Representatives (1968–1979, 1984–1988)"
Butch Thompson,78,American jazz pianist and clarinetist
Butch Wilkins,75,"American politician, member of the Arkansas House of Representatives (2009–2015), surgical complications"
Carl Croneberg,92,Swedish-American linguist
Carl Kabat,88,American Roman Catholic priest and anti-nuclear weapons activist
Carlo Bonomi,85,"Italian voice actor (Pingu, La Linea) and clown"
Carlos Blixen,85,"Uruguayan basketball player, Olympic bronze medallist (1956)"
Carlos Duarte,89,"Portuguese footballer (Porto, national team)"
Caroline Pauwels,58,"Belgian academic administrator, rector of the Vrije Universiteit Brussel (2016–2022), esophageal cancer"
Casper Fischer,93,American politician
Cecile Pineda,89,American author
Celia Correas de Zapata,88,Argentine writer and poet
Chang Ching-hui,80,"Taiwanese politician, MP (2005–2008), pancreatic cancer"
Charlbi Dean,32,"South African actress (Triangle of Sadness, Spud, Black Lightning) and model, sepsis"
Charles Wilson,87,"Scottish journalist and newspaper editor (The Times, The Independent), blood cancer"
