Name,Age,Info
Aaron Carter,34,"American singer (""Crush on You"", ""Aaron's Party (Come Get It)"", ""Leave It Up to Me""), drowned due to mixed drug intoxication"
Aaroor Dass,91,"Indian screenwriter (Pasamalar, Vettaikkaran, Thaikku Thalaimagan)"
Abdul Majid Thuneibat,77,"Jordanian politician, senator (2007–2012)"
Abdul Samad Siddiqui,87,"Indian politician, MP (1988–1994)"
Abdulaziz Al-Maqaleh,85,Yemeni poet and writer
Adam Ostrowski,77,"Polish Olympic wrestler (1968, 1972, 1976)"
Adam Zieliński,91,"Polish lawyer and politician, president of the Supreme Administrative Court (1982–1992), MP (1989–1991) and ombudsman (1996–2000)"
Adrian Dingle,45,American football player (San Diego Chargers)
Agustín Hernández Navarro,98,Mexican architect and sculptor
Aino Autio,90,Finnish Olympic sprinter (1952)
Al Bemiller,84,American football player (Buffalo Bills)
Al Falle,79,"Canadian politician, Yukon MLA (1978–1985)"
Alan Chui Chung-San,70,"Hong Kong actor (The Rebellious Reign, Kung Fu vs. Yoga, Two Fists Against the Law)"
Alan Clarkson,88,English archdeacon
Alan Jinkinson,87,"British trade union leader, general secretary of UNISON (1993–1996)"
Alan Neaves,97,"Australian public servant and jurist, judge on the Federal Court (1983–1995)"
Alan Park,60,"Canadian comedian and actor (Royal Canadian Air Farce), cancer"
Albert G. Howson,91,British mathematician
Albert J. McNeil,102,"American choral conductor, founder of the Albert McNeil Jubilee Singers"
Albert Nipon,95,American fashion designer
Albert Pyun,69,"American film director (The Sword and the Sorcerer, Cyborg, Captain America), complications from dementia"
Albert T. Blackwell Jr.,97,"American jurist, justice of the Maryland Court of Appeals (1987–1990)"
Alejandro Chomski,53,"Argentine film director and screenwriter (Today and Tomorrow, Feel the Noise, A Beautiful Life)"
Aleksandr Gorshkov,76,"Russian figure skater, Olympic champion (1976) and president of the Figure Skating Federation of Russia (since 2010)"
Aleksandr Sloboda,102,"Belarusian politician, member of the Supreme Council (1991–1994)"
Alexander Martynyuk,77,"Russian ice hockey player (Spartak Moscow, Soviet Union national team)"
Alfredo Torres,87,"Mexican footballer (Atlas, national team)"
Alfredo Zecca,73,"Argentine Roman Catholic prelate, archbishop of Tucumán (2011–2017), heart failure"
Ali Birra,72,Ethiopian singer
Ali Imam,71,Bangladeshi children's writer
Alice Estes Davis,93,American costume designer
Aline Kominsky-Crumb,74,"American underground comics artist (Twisted Sisters, Wimmen's Comix, Weirdo), pancreatic cancer"
Alison Megarrity,61,"Australian politician, New South Wales MLA (1999–2011)"
Alistair Grimason,65,"Irish Anglican priest, dean of Tuam (since 2000)"
Allen Kay,77,American advertising executive and entrepreneur
Alois Dauenhauer,93,"German politician, member of the Landtag of Rhineland-Palatinate (1975–1991)"
Alois Reicht,94,"Austrian politician, MP (1979–1988)"
Alphonse Bilung,89,"Indian Roman Catholic prelate, bishop of Rourkela (1979–2009)"
Alvin Segal,89,Canadian-American businessman and philanthropist
Andreas De Leenheer,81,"Belgian academic and biologist, rector of Ghent University (2001–2005)"
Andrey Titenko,103,"Ukrainian-born Russian World War II veteran, Hero of the Soviet Union (1945)"
André Malherbe,66,Belgian Grand Prix motocross racer
Andrés Balanta,22,"Colombian footballer (Deportivo Cali, Atlético Tucumán, national U-23 team), cardiac arrest"
Ann E. Berthoff,96,American composition scholar
Anne Cameron,84,"Canadian author (Dreamspeaker, Orca's Song)"
Anne Fakhouri,48,"French author, cancer"
Anne Green,71,"Australian swimming coach, cancer"
Anne Harris,58,"American author (""Still Life With Boobs"")"
Annika Biørnstad,64,Norwegian media executive (NRK)
Anthony Hampden Dickson,87,"Jamaican Roman Catholic prelate, bishop of Bridgetown (1971–1995)"
Anthony Johnson,38,"American mixed martial artist, hemophagocytic lymphohistiocytosis"
Antonino Mannino,82,"Italian politician, deputy (1983–1992)"
Antonio Piva,80,"Italian politician, deputy (1994–2001)"
António da Cunha Telles,87,"Portuguese film director and producer (Os Verdes Anos, Belarmino, Without Fear or Blame)"
Antônio Soares Dias,77,"Brazilian lawyer and politician, deputy (1983–1990)"
Arden Eversmeyer,90,"American LGBT rights activist, founder of the Old Lesbian Oral Herstory Project"
Arlo Schmidt,91,"American politician, member of the North Dakota House of Representatives (1995–2010)"
Artashes Aznauryan,84,"Armenian doctor and politician, minister of health (1989–1990)"
Arthur Engel,94,German mathematician
Ashley Bickerton,63,"Barbadian-born American visual artist, complications from amyotrophic lateral sclerosis"
Atilio Stampone,96,"Argentine pianist, composer and arranger"
Audrey Eagle,97,New Zealand botanical illustrator
