Name,Age,Info
Abby Mann,80,"American screenwriter (Judgment at Nuremberg), Oscar winner (1962), heart failure"
Abdallah al-Ajmi,29,"Kuwaiti bomber, suicide by explosive vest"
Adolfo Suárez Rivera,81,"Mexican cardinal, Archbishop Emeritus of Monterrey, brain hemorrhage"
Al Copeland,64,"American restaurateur, founder of Popeyes Chicken, salivary gland cancer"
Al Hofmann,60,"American drag racer, heart attack"
Alan Buckley,66,British rugby union and rugby league player
Albert Alcalay,90,American abstract artist
Alexandru Custov,53,Romanian footballer
Allan Ganley,77,British jazz drummer
Alun Hoddinott,78,Welsh composer
Ana Kalandadze,83,Georgian poet
Anders Göthberg,32,Swedish guitarist (Broder Daniel)
Andrew Britton,27,"British-born spy novelist, undiagnosed heart condition"
Andrey Tissin,32,"Russian world and European canoeing champion, Olympian and coach, drowning"
Angus Fairhurst,41,"British artist, suicide by hanging"
Ann Baumgartner,89,American aviator
Anna Alchuk,52,"Russian poet and visual artist, suicide"
Annemarie Renger,88,"German politician (SPD), Speaker of Parliament (1972–1976)"
Anthony Minghella,54,"British director (The English Patient, Cold Mountain, The Talented Mr. Ripley), Oscar winner (1997), post-surgery haemorrhage"
Anton Pongratz,60,Romanian Olympic fencer
Anura Bandaranaike,59,"Sri Lankan politician, complications from cancer"
Art Aragon,80,"American boxer, stroke"
Asesela Ravuvu,77,"Fijian politician and former University of the South Pacific academic, natural causes"
Barbara Anne Davis,77,American baseball player (AAGPBL)
Ben Carnevale,92,American college basketball coach
Benjamin Ngoubou,82,Gabonese foreign minister
Bertil Albertsson,86,Swedish runner
Bestia Salvaje,46,"Mexican lucha libre wrestler, liver disease"
Beverly Broadman,60,"American broadcaster with CNN and CBS News, cancer"
Bhanbhagta Gurung,86,"Nepalese Gurkha soldier, recipient of the Victoria Cross"
Big Jack Armstrong,62,American radio DJ
Bill Brown,95,"Australian cricket captain, member of 1948 Invincibles team"
Bill Keightley,81,"American equipment manager for Kentucky Wildcats men's basketball since 1962, bleeding from spinal tumor"
Billy Consolo,73,"American baseball player and coach, heart attack"
Bob Purkey,78,"American baseball player (Cincinnati Reds, Pittsburgh Pirates), Alzheimer's disease"
Boris Dvornik,68,"Croatian actor, stroke"
Brian Wilde,80,"British actor (Porridge, Last of the Summer Wine, The Dustbinmen)"
Cachao,89,"Cuban musician credited with creating mambo, renal failure"
Carl Hoddle,40,"English footballer (Leyton Orient, Barnet), brain aneurysm"
Carlos Galvão de Melo,86,"Portuguese general, Conservative member of National Salvation Junta"
Carol Barnes,63,"British ITN news presenter, stroke"
Cassià Maria Just,81,"Spanish cleric, former abbot of Santa Maria de Montserrat, stroke"
Chalmers Alford,53,"American jazz guitarist, diabetes"
Chantal Sébire,53,"French esthesioneuroblastoma patient and euthanasia activist, Pentobarbital overdose"
Charles Wayne Day,65,"American blues guitarist, wrote the distinctive riff in ""Secret Agent Man"""
Chase Tatum,34,"American World Championship Wrestling wrestler and road manager for Outkast, apparent accidental drug overdose"
Chiara Lubich,88,"Italian Catholic activist, founder of the Focolare Movement"
Chike Obi,86,Nigerian mathematician and politician
Christian Bergelin,62,French politician
Claire Brooks,76,British politician
Claude Farell,93,Austrian actress
Claus Luthe,75,German automobile designer
Clyde Cameron,95,"Australian politician, MP (1949–1980), Minister in the Whitlam Government"
Daniel MacMaster,39,"Canadian rock vocalist (Bonham), group A streptococcal infection"
Dave Stevens,52,"American comic book writer and artist (The Rocketeer), leukemia"
David D. Newsom,90,"American Ambassador to the Philippines (1977–1978), respiratory failure"
David Gale,86,"American mathematician, heart attack"
David Leslie,54,"British racing driver and commentator, Farnborough air crash"
David Todd,93,"American architect, designed Manhattan Plaza, former chairman of NYC Landmarks Preservation Commission"
Denis Cosgrove,59,"British geographer and Alexander von Humboldt professor of geography at UCLA, cancer"
Dennis Irwin,56,"American jazz double bassist, complications of cancer"
Derek Dooley,78,British footballer and former chairman of Sheffield United
Dick Durrell,82,"American founding publisher of People magazine, lung cancer"
Dina Sassoli,87,Italian actress
Dith Pran,65,"Cambodian-born American journalist, survivor of the Killing Fields, pancreatic cancer"
Don Curtis,80,"American professional wrestler, stroke"
Don McFarlane,81,Canadian Olympic sprinter
Donald C. MacDonald,94,"Canadian politician, former leader of the Ontario New Democratic Party"
Donald Hunter,81,British football player
Dora Dolz,66,Spanish-born Dutch artist
Douglas Kent Hall,69,American writer and photographer
E. A. Markham,68,Montserrat-born British poet and writer
Edward Rafeedie,79,"American senior judge for the California Central District Court, cancer"
Elena Nathanael,61,"Greek actress, lung cancer"
Elfriede Kaun,93,German 1936 Olympic bronze medalist in the high jump
Eliyahu Boruch Finkel,60,Israeli rabbi and lecturer
Eric Ashton,73,"British rugby league player for Wigan and Great Britain, cancer"
Erwin Ballabio,89,Swiss football goalkeeper
Erwin Geschonneck,101,German actor
Eve Carson,22,"American student leader (UNC Chapel Hill), shot"
Fereydun Adamiyat,87,Iranian historian
Florent Jodoin,85,Canadian Olympic cyclist
Folke Eriksson,82,Swedish Olympic water polo player
Francis Pym,86,"British Conservative Party politician, Foreign Secretary (1982–1983)"
Frederick Seitz,96,American physicist who co-discovered the Wigner-Seitz cell
G. David Low,52,"American astronaut, colon cancer"
Gabriel París Gordillo,98,"Colombian military governor, chairman of Colombian Military Junta"
Gadzhi Abashilov,58,"Russian journalist, chief of VGTRK TV company in Dagestan, shot"
Galo Ador Jr.,39,Filipino cartoonist
Gary Binfield,42,"British swimmer, heart attack"
Gary Gygax,69,"American game designer, co-creator of Dungeons & Dragons"
Gary Hart,66,"American professional wrestling manager, heart attack"
Gene Puerling,78,"American vocal jazz musician, singer, musical arranger for the Hi-Los and Singers Unlimited"
Geoffrey Pearson,80,"Canadian diplomat, son of former Prime Minister Lester B. Pearson"
George Gross,85,"Canadian sports journalist, founding sports editor of the Toronto Sun, heart attack"
George Pruteanu,60,"Romanian literary critic and senator, heart attack"
George Switzer,92,"American mineralogist, acquired the Hope Diamond for the Smithsonian Institution, pneumonia"
George Toley,91,American collegiate tennis coach
George Walter,79,"Antiguan Premier (1971–1976), heart attack"
Georges Pisani,89,French Olympic sailor
Giuseppe Di Stefano,86,"Italian operatic tenor, after long coma following assault"
Gloria Shayne Baker,84,"American songwriter (Rain Rain Go Away, Do You Hear What I Hear?), lung cancer"
Gus Giordano,84,"American Emmy Award-winning jazz dancer, pneumonia"
Gustaw Holoubek,84,Polish film and theatre actor and politician
