Name,Age,Info
Aaron Shearer,88,American classical guitarist
Abbas Katouzian,86,Iranian painter.[citation needed]
Abdellatief Abouheif,78,Egyptian marathon swimmer
Abdou Latif Guèye,52,"Senegalese politician, sixth vice-president of the National Assembly (2007–2008), car accident"
Abraham Adesanya,85,"Nigerian politician, lawyer, and activist"
Abraham Osheroff,92,"American social activist, veteran of the Spanish Civil War (Abraham Lincoln Brigade), heart attack"
Adam Studziński,97,"Polish Roman Catholic Dominican priest, World War II chaplain of Polish forces"
Aimé Césaire,94,French Martiniquan poet and politician
Al Wilson,68,"American soul singer (""Show and Tell""), kidney failure"
Albert Hofmann,102,"Swiss researcher, chemist and discoverer of LSD, heart attack"
Alessandro Cevese,57,"Italian ambassador to South Africa, Lesotho, Mauritius and Madagascar, car accident"
Alex Grasshoff,79,American documentary filmmaker known for having his Academy Award revoked
Alfonso López Trujillo,72,"Colombian Catholic archbishop, president of Pontifical Council for the Family, diabetes"
Alfredo José Anzola,33,"Venezuelan businessman, plane crash"
Allan Sparrow,63,"Canadian politician, activist and Toronto city councillor (1974–1980), colorectal cancer"
Andrei Tolubeyev,63,"Russian actor, pancreatic cancer"
Andrew Crozier,64,"British poet, brain tumour"
Anzar Shah Kashmiri,80,"Indian Islamic scholar, heart and kidney problems"
Art Johnson,88,American baseball player
Artur Maurício,63,"Portuguese Constitutional Court president (2004–2007), after long illness"
Audrey Cahn,102,Australian nutritionist and microbiologist
Augusta Wallace,78,"New Zealand district judge (1975–1990), after long illness"
Bebe Barron,82,"American composer, pioneer of electronic music"
Benoît Lamy,62,"Belgian motion picture writer-director, murdered"
Bo Yang,88,Taiwanese writer
Bob Bledsaw,65,"American founder of Judges Guild, cancer"
Bob Childers,61,"American singer-songwriter, emphysema"
Bob Howard,63,"American football player (San Diego Chargers), cancer"
Bob Kames,82,"American polka musician, songwriter and popularizer of the Chicken Dance, prostate cancer"
Bob Pellegrini,73,American football linebacker (Philadelphia Eagles)
Brian Davison,65,"British musician, drummer for progressive rock band The Nice"
Burt Glinn,82,"American photographer, kidney failure and pneumonia"
Buzz Nutter,77,"American football player (Colts, Steelers), heart failure"
Cameron Argetsinger,87,American auto racing pioneer
Carlos Robalo,76,"Portuguese politician, Secretary of State (1980–1981)"
Carmen Scarpitta,74,"Italian actress,"
Carmen Silva,92,"Brazilian actress, multiple organ failure"
Cecilia Colledge,87,British figure skater and 1936 Olympic silver medallist
Cedella Booker,81,"Jamaican mother of Bob Marley, natural causes"
Charles S. Minter Jr.,93,"Vice Admiral Of United States Navy and Superintendent of the United States Naval Academy in Annapolis, Maryland ( 1964–1965 )"
Charles Tilly,78,"American sociologist, historian and political scientist"
Charlton Heston,84,"American actor (Ben-Hur, Ten Commandments, Planet of the Apes), president of the NRA (1998–2003), Oscar winner (1960), pneumonia"
Choubeila Rached,75,Tunisian singer
Chuck Daigh,84,"American racing driver, heart and respiratory disease"
Clarence Ross,84,American bodybuilder
Claude Abbes,80,French football player
Cliff Davies,59,"American musician, drummer for Ted Nugent, apparent suicide by gunshot"
Clyde Cook,72,American president of Biola University (1982–2007)
Constant Vanden Stock,93,Belgian president of RSC Anderlecht football club
Cook Lougheed,86,American entrepreneur and philanthropist
Daniel Lee Siebert,54,"American serial killer, pancreatic cancer"
Daniela Klemenschits,25,"Austrian tennis player, abdominal cancer"
Danny Federici,58,"American keyboardist (Bruce Springsteen & The E Street Band), melanoma"
Darell Garretson,76,American professional basketball referee
David Cass,71,American economist
David Henshaw,76,"Australian politician, member of the Victorian Legislative Council for Geelong (1982–1996)"
David K. Brown,79,British naval architect
Derek McKay,58,"Scottish footballer (Deveronvale, Dundee, Aberdeen, Barrow), heart attack"
Diana Barnato Walker,90,"British aviator, first British woman to break the sound barrier"
Dickson Mabon,82,British Labour and Social Democratic Party MP (1955–1983)
Diego Catalán,80,"Spanish philologist, grandson of Ramón Menéndez Pidal, heart disease"
Dieter Eppler,81,German film actor and radio drama director
Don Gillis,85,Canadian-born American sportscaster
Donald Forbes,73,British convicted murderer
Dora Ratjen,89,"German high jumper, disguised as female to compete for Nazi Germany at 1936 Summer Olympics"
Duilio Agostini,82,Italian racer
Dwaine Wilson,47,"American former Canadian Football League player, drowned"
Ed Chynoweth,66,"Canadian president of the Western Hockey League (1972–1995) and CHL (1975–1995), cancer"
Ed Marion,81,American official in the National Football League from 1960 to 1987
Edna Andrade,91,American abstract artist
Edward Norton Lorenz,90,"American professor of meteorology, cancer"
Elías Amézaga,86,Spanish writer
Enrico Donati,99,Italian-born American surrealist painter and sculptor
Erkki Junkkarinen,78,Finnish singer
Ernesto Bonino,86,Italian singer
Ernesto Corripio y Ahumada,88,"Mexican cardinal, archbishop emeritus of Mexico"
Esko Tommola,77,"Finnish news anchor, after long illness"
Eudy Simelane,31,South African footballer
Eugene Ehrlich,85,American lexicographer and author
Fadel Shana'a,24,"Palestinian Reuters cameraman, flechette shell"
Farid Chopel,55,"French actor and singer, cancer"
Fay McKay,78,"American entertainer (""The Twelve Daze of Christmas"")"
Fayr Jag,8,"Irish-bred, British-trained Thoroughbred racehorse, euthanised"
Fernand Jaccard,100,Swiss football midfielder
Floyd Simmons,84,"American decathlon Olympic bronze medallist (1948, 1952) and actor (South Pacific)"
Frances Yeend,95,American soprano opera singer
Francis Coleman,84,"Canadian-born British conductor, television producer and director"
Francis Mahoney,80,American basketball player (Boston Celtics)
Francisco Martins Rodrigues,81,"Portuguese anti-Fascist resistant, Marxist-Leninist Committee founder, cancer"
Frank Michael Beyer,80,German composer
Frank Opsal,79,Canadian Olympic shooter
Fraser Colman,83,"New Zealand politician, MP for Pencarrow (1978–1987)"
Frosty Freeze,44,"American B-boy, breakdancer and member of the Rock Steady Crew"
Gazanfer Bilge,85,"Turkish freestyle wrestler, 1948 Olympic champion"
Geoff Polites,60,Australian CEO of Jaguar Land Rover
Geoff Ward,81,English cricketer (Kent and Essex)
George Butler,76,"American record producer and A&R man (Blue Note, Columbia), complications from Alzheimer's disease"
