Name,Age,Info
Abram Raselemane,30,"South African footballer, apparent suicide by hanging"
Adam Baruch,63,"Israeli journalist, writer and art critic, diabetes complications"
Al-Bandari bint Abdulaziz,80,Saudi sister of King Abdullah of Saudi Arabia
Alan Brien,83,British journalist and critic
Alan Renouf,89,"Australian head of DFAT, ambassador to United States (1977–1979), France and Yugoslavia, leukemia"
Alberto Estima de Oliveira,74,Portuguese poet
Alejandro Romualdo,82,Peruvian poet
Alema Leota,80,"American alleged organized crime leader, 1978 candidate for governor of Hawaii, injuries from car accident"
Alexander Courage,88,"American television composer (Star Trek, The Waltons) and orchestrator (Jurassic Park)"
Ali Sadikin,80,"Indonesian politician, governor of Jakarta (1966–1977), liver cancer"
Allan Wiles,87,New Zealand cricketer
Alma Hogan Snell,85,"American Crow tribal nation historian, herbalist, granddaughter of Pretty Shield"
Alvin Colt,92,"American Tony Award-winning costume designer (On the Town, Guys and Dolls, Pipe Dream, Li'l Abner)"
André Schlupp,78,French Olympic basketball player
Anthony Denness,71,English cricketer
Aonosato Sakari,72,Japanese sumo wrestler
Arthur Burks,92,"American mathematician and computer pioneer, Alzheimer's disease"
Arthur Kroeger,76,"Canadian civil servant (1958–1992), academic and chancellor of Carleton University (1993–2002)"
Artur da Távola,72,"Brazilian journalist, writer and politician, heart disease"
Baine Kerr,88,American lawyer and oil executive
Baptiste Manzini,87,American football player
Barclay Howard,55,British golfer
Bartolomeu Cid dos Santos,77,"Portuguese artist and engraver, long illness"
Bernard Archard,91,"British actor (Krull, Doctor Who, Emmerdale)"
Bernardin Gantin,86,Beninese cardinal of the Roman Catholic Church
Bert André,66,"Dutch actor (Flodder), intracranial hemorrhage"
Beryl Cook,81,British painter
Beverlee McKinsey,72,"American actress (Another World, Guiding Light, Bronco Billy), complications from kidney transplant"
Bob Beck,63,"Guamanian zoologist and conservationist, worked to save Guam rail native birds"
Bob Florence,75,"American jazz composer and arranger, pneumonia"
Boris Shakhlin,76,"Russian-born Ukrainian gymnast, winner of seven Olympic gold medals for the Soviet Union, cardiac arrest"
Brian Keenan,66,"Irish IRA commander, cancer"
Bruce Sayers,80,British electrical engineer
Bruno Neves,27,"Portuguese cyclist, crash during race"
Bukhuti Gurgenidze,74,Georgian chess grandmaster
Buzzie Bavasi,93,"American baseball executive (Dodgers, Angels, Padres)"
Campbell Burnap,68,"British jazz trombonist, cancer"
Camu Tao,30,"American rapper-producer, lung cancer"
Carlos Alhinho,59,"Portuguese international footballer, fall"
Carole Dekeijser,48,"Belgian painter, lung cancer"
Chaim Flom,56,Israeli scholar and rosh yeshiva
Charles Caccia,78,"Canadian politician, environmentalist, Liberal MP for Davenport (1968–2004), complications of stroke"
Charles Gary Allison,69,American screenwriter and film producer
Charles J. Adams,91,American politician.[citation needed]
Charles Moskos,74,"American sociologist, architect of the US military DADT gay and lesbian policy, cancer"
Charles William John Eliot,79,"Canadian academic administrator, president of the University of Prince Edward Island (1985–1995), complications of a stroke"
Charlie Booth,104,"Australian athlete, inventor of the starting block"
Chris Morgan,55,"British journalist, apparent suicide in front of a train"
Clifford L. Jones,80,"American politician, Pennsylvania Republican Party chairman, prostate cancer"
Colea Răutu,95,"Romanian actor, cirrhosis"
Colin Murdoch,79,"New Zealand inventor of the disposable hypodermic syringe and the tranquilizer gun, cancer"
Cornell Capa,90,"American photographer, founder of the International Center of Photography"
Costică Toma,80,"Romanian football goalkeeper (Romania, Steaua București)"
Crispin Beltran,75,"Filipino congressman and labor leader, head injuries from a fall"
Curtis Whitley,39,"American football player (San Diego Chargers, Carolina Panthers, Oakland Raiders)"
Cy Leonard,82,Canadian ventriloquist
D. Aubrey Moodie,99,Canadian politician
D.C. Minner,73,American blues musician
Dagmar Barnouw,72,German cultural historian
Daniel Sekhoto,37,South African football player
Danny Moss,80,British jazz tenor saxophonist
David Daniels,74,American poet
David Mitton,69,"British animation director (Thomas & Friends, Thunderbirds), heart attack"
Deborah Jeane Palfrey,52,"American escort agency proprietor, suicide by hanging"
Del Ankers,91,American cinematographer and photographer (Muppets commercials)
Derek Goodwin,88,British ornithologist
Detlef Gromoll,70,"American mathematician, brain hemorrhage"
