Name,Age,Info
A. Bernard Ackerman,72,"American dermatopathologist, heart failure"
A. O. L. Atkin,83,"American mathematician, complications from a fall"
Abul Ahsan,71,"Bangladeshi diplomat and politician, cardiac arrest"
Adrian Mitchell,76,"British poet, heart attack"
Ai Iijima,36,"Japanese media personality and AIDS activist, former adult film actress, pneumonia"
Al Meyerhoff,61,"American lawyer, complications from leukemia"
Alan Sargeson,78,Australian chemist
Alan W. Lear,55,Scottish writer
Albin Planinc,64,"Slovenian chess grandmaster, after long illness"
Alex Widmer,52,"Swiss executive, CEO of Julius Baer bank"
Alf Robertson,67,Swedish singer and composer
Alfred Pfaff,82,"German footballer, 1954 FIFA World Cup winner"
Alfred Shaheen,86,"American textile manufacturer, popularized the Hawaiian shirt, complications of diabetes"
Ali Alatas,76,"Indonesian politician, Foreign Minister (1988–1999), heart attack"
Amalia Solórzano,97,"Mexican First Lady (1934–1940), respiratory complications"
Anand Babla,54,"Fijian politician, MP (1992–2006), after long illness"
Anca Parghel,51,"Romanian jazz singer, metastatic breast cancer"
Angeliki Laiou,67,"Greek historian, anaplastic thyroid cancer"
Ann Savage,87,"American actress (Detour), complications from stroke"
Anne-Cath. Vestly,88,Norwegian children's writer and actress
Arild Andresen,80,Norwegian footballer and ice hockey player (Vålerenga)
Arnold Jacob Wolf,84,"American rabbi, heart attack"
Avery Dulles,90,"American Roman Catholic Jesuit priest, theologian and cardinal"
Bernie Hamilton,80,"American actor (Starsky and Hutch), cardiac arrest"
Bettie Page,85,"American pin-up model and actress, complications from a heart attack"
Betty Goodwin,85,Canadian artist
Beverly Dustrude,82,American baseball player (AAGPBL)
Beverly Garland,82,"American actress (My Three Sons), after long illness"
Bob Spiers,63,"British television director (Absolutely Fabulous, Fawlty Towers)"
Brad Sullivan,77,"American actor (Slap Shot, The Prince of Tides, The Sting), liver cancer"
Candida Tobin,82,British music educator
Carl Kotchian,94,"American aviation executive, president of Lockheed"
Carlo Caracciolo,83,Italian publisher (La Repubblica)
Carlos Manuel Santiago,82,"Puerto Rican baseball player (Negro leagues), heart failure"
Carlos María Abascal Carranza,59,"Mexican public official, Secretary of the Interior (2005–2006), cancer"
Carol Chomsky,78,"American linguist, wife of Noam Chomsky, cancer"
Chaudhary Munawwar Hasan,44,"Indian politician, car accident"
Chayben Abou-Nehra,34,"Belizean businessman, suicide by gunshot"
Chris Richardson,28,"American basketball player (Harlem Globetrotters), brain aneurysm"
Christine Maggiore,52,"American AIDS denialist, pneumonia"
Christmas Past,29,"American Thoroughbred racehorse, infirmities of old age"
Christopher Hibbert,84,British historian
Claudio Apollonio,87,Italian ice hockey player
Clyde Sproat,78,American musician
Colin White,57,"British naval historian, cancer"
Conor Cruise O'Brien,91,"Irish politician, writer and academic"
Constantin Ticu Dumitrescu,80,"Romanian politician, cancer"
Coy Bacon,66,"American football player (Los Angeles Rams, Cincinnati Bengals, Washington Redskins)"
Dale Wasserman,94,"American playwright (Man of La Mancha), heart failure"
Daniel Carleton Gajdusek,85,"American virologist, recipient of the Nobel Prize for Physiology or Medicine (1976)"
Daniel Nagrin,91,American choreographer and dancer
Dave Smith,53,"American baseball pitcher (Houston Astros), heart attack"
Davey Graham,68,"British guitarist, lung cancer"
David Lieber,83,"Polish-born American biblical scholar, lung ailment"
David Margolis,78,"American industrialist, cardiac arrest"
Delaney Bramlett,69,"American songwriter and record producer, complications from gallbladder surgery"
Dennis Yost,65,"American singer (Classics IV), respiratory failure"
Derek Stanford,90,British poet and critic
Derek Wadsworth,69,British composer and jazz trombonist
Dick Vertlieb,78,American baseball and basketball executive
Dick Voris,86,American football player and coach
Didith Reyes,60,"Filipino singer, heart attack and rupture of the pancreas"
Dock Ellis,63,"American baseball player (Pittsburgh Pirates), cirrhosis"
Donald E. Westlake,75,"American mystery writer, heart attack"
Donald Gleason,88,"American physician, creator of prostate cancer test, heart attack"
Doris Totten Chase,85,American painter and sculptor
Dorothy Porter,54,"Australian poet (The Monkey's Mask), breast cancer"
Dorothy Sarnoff,94,"American opera singer, actress and self-help consultant"
Dorothy Sterling,95,American writer and historian
Dražan Jerković,72,"Croatian football player and manager, heart failure"
Eartha Kitt,81,"American singer and actress (Batman, The Emperor's New Groove, Holes), colon cancer"
Eberhard Kneisl,92,Austrian Olympic alpine skier
Edd Cartier,94,American illustrator (The Shadow)
Edward S. Rogers Jr.,75,"Canadian businessman, CEO of Rogers Communications and owner of the Toronto Blue Jays, heart failure"
Elie Amsini Kiswaya,80,"Congolese Roman Catholic prelate, bishop of Sakania-Kipushi"
Elizabeth Abrahams,83,South African political activist and trade unionist
Elizabeth Warnock Fernea,81,"American writer, filmmaker and scholar, after long illness"
Elliot Manyika,53,"Zimbabwean politician, road accident"
Elmer Valentine,85,American nightclub owner
Emanuel Rackman,98,American Orthodox rabbi; President of Bar-Ilan University
Emmanuel Bitanga,55,Cameroonian Olympic sprinter
Emmanuel Kasonde,72,"Zambian economist and politician, Finance Minister (1967−1971)"
Eric Charles Twelves Wilson,96,British recipient of the Victoria Cross
Erkki Puolakka,83,Finnish Olympic runner
Evelyn Bonaci,92,"Maltese politician, MP"
Feliciano Vierra Tavares,88,"American musician and singer, father of the Tavares Brothers, prostate cancer"
Forrest J. Ackerman,92,"American science fiction expert, heart failure"
Frank Crean,92,"Australian politician, Treasurer (1972–1974), Deputy Prime Minister (1975), after short illness"
Frank K. Edmondson,96,American astronomer
Frank Krog,54,Norwegian actor
Freddie Hubbard,70,"American jazz trumpeter, complications from a heart attack"
Freddy Breck,66,"German schlager singer, cancer"
Gabriel Larraín Valdivieso,83,"Chilean Roman Catholic prelate, bishop of the diocese of Santiago de Chile"
Gastón Parra Luzardo,75,"Venezuelan academic and banker, after long illness"
George Brecht,82,"American artist (Fluxus), natural causes"
George Constantinou,75,"Cypriot-born Papua New Guinean businessman, aggravated assault during carjacking"
George Kuzma,83,"American Roman Catholic prelate, bishop of the Byzantine Catholic Eparchy of Van Nuys"
George Miller,69,"British footballer and manager (Falkirk FC, Wolverhampton Wanderers), cancer"
George Turman,80,"American politician, Lieutenant Governor of Montana (1981–1989), natural causes"
Georges Nguyen Van Loc,75,"French police officer, writer and actor"
Gian Franco Romagnoli,82,"Italian chef, author, television personality"
Gordon Fairweather,85,"Canadian politician, MP for Royal, New Brunswick (1962–1977)"
Gregoire,66,"Congolese African-born primate, oldest known chimpanzee"
Guy Warren,85,"Ghanaian jazz musician, illness"
