Name,Age,Info
Abdelaziz Gorgi,79,Tunisian painter
Abdul Latif,56,"British restaurateur, heart attack"
Abraham Brumberg,81,"American writer and editor, heart failure"
Abu Laith al-Libi,41,"Libyan-born Afghan al-Qaeda leader, missile strike"
Adele Longmire,89,American actress
Adriano González León,76,Venezuelan writer
Alan G. Rogers,40,"American Army major, first known gay combat fatality of Iraq War, improvised explosive device"
Alekos Michaelides,74,"Cypriot politician, Foreign Minister"
Aleksandr Abdulov,54,"Russian actor, lung cancer"
Allan McEachern,81,"Canadian jurist, Chief Justice of the Supreme Court of British Columbia"
Allan Melvin,84,"American actor (The Phil Silvers Show, The Brady Bunch, All in the Family), cancer"
Alwyn Schlebusch,90,"South African politician, Vice State President (1981–1984)"
Anatoly Kyarov,50,"Russian head of the Kabardino-Balkaria police, shot"
Anders Paulrud,56,"Swedish writer and journalist, lung cancer"
Andreas Hönisch,77,"Polish Superior General of Servi Jesu et Mariae, founder of the Catholic Scouts of Europe"
Andrew J. Olmsted,37,"American army blogger in Iraq, shot"
Andrey Kurennoy,35,"Russian track and field athlete, national triple jump champion"
Andrzej Andrzejewski,46,"Polish Brigadier General of the Polish Air Force, plane crash"
Andrée Marlière,73,"Belgian prima ballerina, choreographer and painter, cancer"
Andrés Henestrosa,101,"Mexican writer and politician, proponent of the Zapotec language"
Andy Palacio,47,"Belizean musician, UNESCO Artist for Peace and Garifuna activist, heart attack followed by stroke"
Anna Loginova,29,"Russian bodyguard for boxer Kostya Tszyu, head injury during carjacking"
Annette Cameron,88,Australian political activist
Anthony M. Solomon,88,"American President of Federal Reserve Bank of New York (1980–1985), kidney failure"
Antônio Matias,44,Portuguese judoka
Arafan Camara,60,Guinean politician
Arif Ali,46,"Pakistani-born British regional director for the Associated Press, cancer"
Art Frantz,86,"American baseball umpire, heart failure"
Arthur I. Appleton,92,American businessman
Arthur Kramer,81,"American lawyer, founder of Kramer Levin, stroke"
Aziz Sedki,87,Egyptian Prime Minister (1972–1973)
Bengt Lindström,82,Swedish painter
Bernie Boston,74,"American photographer (""flower power"" movement), blood disease"
Bert Walker,88,"New Zealand politician, Cabinet Minister"
Bertie Smalls,72,British criminal turned informant
"Bertram ""Jimmy"" James",92,"British World War II airman, participant in The Great Escape"
Bill Ramsey,87,American baseball player
Billy Elliott,82,British footballer (Sunderland)
Bjarni Jónsson,73,Icelandic painter
Bjørn Odmar Andersen,64,Norwegian footballer
Bob LeMond,94,American radio and television announcer (Leave It to Beaver)
Bobby Beasley,72,Irish jockey and racehorse trainer
Bobby Fischer,64,"American chess grandmaster, world champion (1972–1975), kidney failure"
Boris Lurie,83,American artist and writer
Botho Prinz zu Sayn-Wittgenstein-Hohenstein,80,"German politician, president of German Red Cross (1982–1994)"
Bozo Miller,89,"American competitive eater, natural causes"
Brad Renfro,25,"American actor (The Client, Ghost World, Apt Pupil), accidental heroin overdose"
Brianna Denison,19,American college student
Brice Mack,90,"American animator (Cinderella, Peter Pan, Fantasia)"
Bryan Jennett,81,British neurosurgeon
Buddy LeRoux,77,"American owner of the Boston Red Sox, natural causes"
Bungo Yoshida,73,"Japanese Bunraku puppeteer, liver cancer"
Burton Hatlen,71,"American literary scholar, founder of National Poetry Foundation, mentor to Stephen King, pneumonia"
Butch Felker,62,"American mayor of Topeka, Kansas, cancer"
Carl Karcher,90,"American founder of Carl's Jr. restaurants, complications from Parkinson's disease"
Carlos,64,"French singer, cancer"
Carmine Furletti,81,"Brazilian industrialist, president of Cruzeiro"
Carole Lynne,89,"British actress, wife of Bernard Delfont"
Carsten Thomassen,38,"Norwegian journalist, 2008 Kabul Serena Hotel attack"
Charlie Aitken,75,Scottish footballer
Charlie Steele Jr.,77,New Zealand football player
Chen Xilu,79,"Chinese Roman Catholic Bishop of Hengshui, organ failure"
Christian Brando,49,"American actor and convicted killer, son of Marlon Brando, pneumonia"
Christodoulos,69,"Greek primate of the Church of Greece, cancer"
Christopher Allport,60,"American actor (To Live and Die in L.A., Another World, Felicity), avalanche"
Christopher Bowman,40,"American Olympic figure skater, accidental drug overdose"
Chuck Daniel,74,American baseball player
Cissie Stewart,96,British Olympic swimmer
Clark Allen,82,"American entertainer, artist, and businessman, respiratory failure"
Claude Faraldo,71,"French actor, screenwriter and film director"
Claude Piron,76,Swiss linguist and Esperanto author
Claude Whatham,80,British film and television director
Clinton Grybas,32,"Australian sports commentator, epidural hematoma"
Clyde Otis,83,American songwriter and record producer
