Name,Age,Info
Abdullah Al Noman,82,"Bangladeshi politician, twice MP, minister of food (2002–2004) and fisheries (2004–2006), cardiac arrest"
Abílio Rodas de Sousa Ribas,94,"Portuguese Roman Catholic prelate, bishop of São Tomé and Príncipe (1984–2006)"
Adam Hunter,43,Australian footballer (West Coast)
Adam Miller,77,American singer-songwriter
Adrian Snodgrass,93,Australian architect and scholar. (death announced on this date)
Aga Khan IV,88,"Swiss-born British-Portuguese religious leader, imam of Nizari Ismaili (since 1957) and Olympic skier (1964)"
Ahmed Boukhari,86,Moroccan secret service agent (DST)
Akbar Behkalam,80,Iranian-born German painter and sculptor
Al Trautwig,68,"American sports commentator (MSG Network, ABC, NBC), complications from cancer"
Al Valdes,89,Canadian football player (Calgary Stampeders)
Alain Grée,88,French illustrator and author
Alain Maline,77,"French film director, producer, and screenwriter"
Alan Lindsay Mackay,98,British crystallographer
Alan Shoulder,71,"English football player (Newcastle United, Carlisle United, Hartlepool United) and manager"
Alan Zaleski,82,"American politician, member of the Ohio Senate (1983–1998)"
Alberto Leguelé,71,"Brazilian footballer (Bahia, CSA, 1976 Olympics)"
Alberto Lina,76,"Filipino civil servant, commissioner of the Bureau of Customs (2005, 2015–2016). (death announced on this date)"
Aldo Tortorella,98,"Italian partisan and politician, deputy (1972–1994)"
Alex Sadkowsky,91,Swiss artist
Alexis Kougias,74,"Greek lawyer and penologist, cancer"
Alf Bakke,97,Norwegian forest researcher and academic
Alfred V. Covello,92,"American jurist, judge (since 1992) and chief judge (1998–2003) of the U.S. District Court for Connecticut"
Alfredo Letanú,72,"Argentine footballer (Boca Juniors, Unión Española, Cartagena)"
Ali Gagarin,75,"Sudanese footballer (Al-Hilal, Al-Nassr, national team)"
Alice Hirson,95,"American actress (Another World, Being There, One Life to Live)"
Alison Halford,84,"Welsh police officer and politician, AM (1999–2003)"
Allan Furlong,83,"Canadian politician, Ontario MPP (1987–1990)"
Allan Jacobs,96,American urban designer
Alphonse A. Haettenschwiller,99,"American politician, member of the New Hampshire House of Representatives (1990–2000)"
Alvin Francis Poussaint,90,American psychiatrist and author
Amal Nasser el-Din,96,"Israeli author and politician, MK (1977–1988)"
Amos Ojo,62,"Nigerian Olympic wrestler (1988, 1992)"
Amos Smith,80,American chemist and academic
Amélia Bittencourt [pt],86,Brazilian actress (The Ballroom)
Ana Ambrazienė,69,Lithuanian hurdler
Ana María Iriarte,98,Spanish mezzo-soprano
Anant Bhave [mr],88,Indian Marathi writer
Andreas Acrivos,96,Greek-American academician and physicist
Andrew Lester,86,American criminal. (death announced on this date)
Andrzej Marchel,60,"Polish footballer (Lechia Gdańsk, Olimpia Poznań)"
Andrzej Potocki,60,"Polish politician, MP (1991–2001)"
André Ducret,79,Swiss singer and composer
Andrés Reggiardo,83,"Peruvian politician, member of the Democratic Constituent Congress (1992–1995), Congress of the Republic of Peru (1995–2001)"
Anike Agbaje-Williams,88,Nigerian newsreader
Anil R. Joshi,84,Indian poet and essayist
Anne Marie Hochhalter,43,American school shooting survivor (Columbine High School massacre) and disability rights activist
Anneke Scholtens,69,Dutch children's book writer
Annett Wolf,88,"Dutch-American director (Jack Lemmon – A Twist of Lemmon, The World of Alfred Hitchcock) and producer"
Anson Rabinbach,79,"American historian, co-founder and editor of New German Critique, fall"
Antje-Katrin Kühnemann,80,German physician and television presenter
Antonine Maillet,95,"Canadian novelist, playwright, and scholar"
Antonín Fajkus,101,Czechoslovak-born American fighter pilot
