Name,Age,Info
A. H. Weiler,93,"American writer, editor and film critic for The New York Times"
Ad Hermes,72,Dutch politician
Ada Falcón,96,"Argentine tango dancer, singer and film actress"
Adolfo Marsillach,73,"Spanish actor, playwright and theatre director, prostate cancer"
Adrián Zabala,85,Cuban-American baseball player (New York Giants)
Ahmed Dawood,96,Pakistani industrialist and philanthropist
Ajay Mitra Shastri,67,"Indian academic, historian and numismatist"
Al Smith,73,"American baseball player (Cleveland Indians, Chicago White Sox, Baltimore Orioles, Boston Red Sox)"
Alain Vanzo,73,"French opera singer and composer, stroke"
Alex Hannum,78,American basketball coach
Alexander Prokhorov,85,"Soviet physicist, winner of 1964 Nobel Prize in Physics"
Andrei Mercea,76,Romanian football player
Andrew W. Cooper,74,"American activist, journalist, and editor-in-chief of The City Sun, stroke"
Andrés Hammersley,82,Chilean tennis player
Andy Kulberg,57,"American musician, lymphoma"
Anil Agarwal,55,Indian environmentalist and science correspondent
Antonije Isaković,78,Serbian writer
Antonio Sbardella,76,"Italian football player, referee and sports official"
Armi Aavikko,43,"Finnish beauty queen and singer, pneumonia"
Astrid Henning-Jensen,87,"Danish film director, actress, and screenwriter"
Astrid Lindgren,94,"Swedish writer of fiction and screenplays, viral infection"
Astrid Sampe,92,Swedish textile designer
Avery Schreiber,66,"American comedian and actor, heart attack"
Ayşenur Zarakolu,55,"Turkish publisher and human rights activist, cancer"
Baldur R. Stefansson,84,Canadian agricultural scientist
Bernard Bennett,70,English snooker and billiards player
Berto Pisano,73,"Italian composer, conductor, arranger and jazz musician"
Bibi Osterwald,81,American actress
Bill Lenny,78,British film editor
Bill McCutcheon,77,"American actor (Sesame Street, Anything Goes, Steel Magnolias), Tony winner (1988), Alzheimer's disease"
Björn Landström,84,"Finnish-Swedish artist, writer, and illustrator"
Bob Stevens,85,American sportswriter
Bobby Austin,68,"American country musician (""Apartment No. 9"", ""For Your Love"")"
Bobo Olson,73,"American boxer, Alzheimer's disease"
Bonnie Mealing,89,Australian swimmer (silver medal in women's 100 metre backstroke at the 1932 Summer Olympics)
Brian Simon,86,British educationalist and historian
Bryan Thurlow,65,English football player
Bus Mertes,80,"American gridiron football player and coach, stroke"
C. R. Vyas,77,Indian classical singer
Camilo José Cela,85,"Spanish novelist, poet, and essayist, 1989 Nobel Prize in Literature, cardiovascular disease"
Carlo Karges,50,"German musician, liver disease"
Carol Ohmart,74,"American actress (House on Haunted Hill, The Wild Party, The Scarlet Hour) and model"
Carrie Hamilton,38,"American actress (Cool World, Fame), lung cancer"
Catya Sassoon,33,"American actress, singer and model, heart attack after drug overdose"
Cedric Smith,84,British statistician
Cele Goldsmith Lalli,68,"American editor, accidental death"
Celso Daniel,50,"Brazilian politician and mayor, murdered"
Charity Adams Earley,83,United States Army officer
Charles J. Bishop,15,"American high school student, suicide by plane crash"
Charlie Bradshaw,65,"American gridiron football player (Baylor, Los Angeles Rams, Pittsburgh Steelers, Detroit Lions), cancer"
Charlie Mitten,80,English football player and manager
Charlie Puckett,90,Australian sportsman
Chester Nimitz Jr.,86,American submarine commander
Chris Perry,73,"Indian musician, composer, songwriter and film producer"
Christa Worthington,45,"American fashion writer (Women's Wear Daily, Cosmopolitan, ELLE, Harper's Bazaar), homicide"
Christer Strömholm,83,Swedish photographer
Christian von Bülow,84,"Danish Olympic sailor (silver medal in 1956 Dragon sailing, gold medal in 1964 Dragon sailing)"
Cyrus Vance,84,"United States Secretary of State, international peacemaker, pneumonia"
Daniel De Luce,90,American journalist for Associated Press from 1929 to 1976
Daulat Bikram Bista,76,Nepali writer and poet
Dave Thomas,69,"American entrepreneur, founder of Wendy's, liver cancer, liver tumor"
David Epstein,71,"American  composer, conductor, and music scientist"
David John Hamer,78,Australian politician
David McWilliams,56,"Northern Irish singer-songwriter (""Days of Pearly Spencer""), heart attack"
Dick Lane,73,"American football player, heart attack"
Domingo Drummond,44,"Honduran football player, heart attack"
Donald Martin Carroll,92,American Roman Catholic priest
Dorothy Carrington,91,"British writer, one of the leading scholars on Corsican culture and history"
Douglas Jung,74,"Canadian politician and a member of Parliament (House of Commons), heart attack"
Eddie Meduza,53,"Swedish rockabilly composer and musician, heart attack"
Edgar Manske,89,American gridiron football player
Edgar Ritchie,85,Canadian diplomat
Edith Bouvier Beale,84,"American socialite, fashion model and cabaret performer, known as ""Little Edie"", heart attack"
Edwin M. Martin,93,"American diplomat and ambassador, pneumonia"
Elie Hobeika,45,"Lebanese militia commander and politician, murdered"
Eric de Maré,91,British architectural photographer and writer
Ernest Butler,82,English football player
Ernest Pintoff,70,"American film and television director and animator (Academy Award for Best Animated Short Film for The Critic), stroke"
Eugene Nickerson,83,"American county executive and judge, complications from ulcer surgery"
Eugène Brands,89,"Dutch painter, an early member of the COBRA avant-garde art movement"
Evelyn Scott,86,"American film and television actress (The Untouchables, Bonanza, Bachelor Father, Peyton Place)"
Fielding Dawson,71,"American author, poet and artist"
Florian Côté,72,"Canadian politician (member of Parliament representing Nicolet—Yamaska, Quebec and Richelieu, Quebec)"
Francis Acharya,82,Belgian Roman Catholic monk
Francisco Cabañas,90,Mexican Olympic flyweight boxer (silver medal winner in flyweight boxing at the 1932 Summer Olympics)
Frank Cave,59,"British trade unionist and political activist (National Union of Mineworkers), brain cancer"
Frank Shuster,85,Canadian comedian
Franz Meyers,93,German politician and Minister President of North Rhine-Westphalia
Fred Taylor,77,American basketball coach (Ohio State University) and baseball player (Washington Senators)
Freddy Heineken,78,"Dutch beer magnate, pneumonia"
Gabby Gabreski,83,"Polish-American World War II and Korean War fighter pilot, heart attack"
Gene Dinwiddie,65,American blues saxophonist
Geoff Crompton,46,"American basketball player (Denver Nuggets, Portland Trail Blazers, Milwaukee Bucks, San Antonio Spurs, Cleveland Cavaliers), leukemia"
Geoffrey Crossley,80,"British Formula One race car driver, stroke"
Georg Ericson,82,Swedish football (soccer) player and coach
George Trapp,53,"American basketball player (Atlanta Hawks, Detroit Pistons), stabbed"
George W. Dickerson,88,"American college football coach, interim head coach at UCLA for three games in 1958"
Georges Glasser,94,French tennis player and president of the Tennis Club de Paris
Ger Stroker,85,Dutch football player
Gerhard Prokop,62,German football player and manager
Gerrit Brokx,68,Dutch politician
Glayde Whitney,62,"American behavioral geneticist and psychologist, promoted controversial race based genetics"
Grace Mera Molisa,55,"Ni-Vanuatu politician, poet and feminist"
Graham Ryder,52,"English geologist and lunar scientist, cancer of the esophagus"
Gregorio Fuentes,104,"Cuban sailor and Ernest Hemingway's first mate, fishing companion and confidant"
Gregorio Walerstein,88,Mexican film producer and screenwriter
Guido Bernardi,80,Italian cyclist (silver medal in men's team pursuit cycling at the 1948 Summer Olympics)
Gustaaf Deloor,88,Belgian road racing cyclist
Günther Ortmann,85,German field handball player
Haim Haberfeld,70,Israeli trade union leader and the chairman of the Israel Football Association
Hal Marnie,83,American baseball player (Philadelphia Phillies)
Harold B. McSween,75,American politician (U.S. Representative for Louisiana's 8th congressional district) and businessman
Harold Kasket,75,English actor
Harold Russell,88,"Canadian-American actor (The Best Years of Our Lives), Oscar winner (1947), heart attack"
Harry Chiti,69,"American baseball player (Chicago Cubs, Kansas City Athletics, Detroit Tigers, New York Mets)"
Harvey Matusow,75,"American artist, communist and Federal Bureau of Investigation informer, car accident"
Heath MacQuarrie,82,"Canadian politician, scholar, and writer"
Heinz Hennig,74,German choral conductor and an academic teacher
Hennie Keetelaar,75,Dutch Olympic water polo player
Henri Verneuil,81,French filmmaker and playwright
Henry Cosby,73,"American songwriter (""My Cherie Amour"", ""The Tears of a Clown"", ""Uptight (Everything's Alright)"")"
Henry E. Erwin,80,American U.S. Army Air Forces airman and recipient of the Medal of Honor for his actions in World War II
Henry Kloss,72,American audio engineer and entrepreneur
Henry S. Reuss,89,American politician
Herbert Hirche,91,German architect and furniture and product designer
Hilda Carrero,50,"Venezuelan model and actress, cancer"
Héctor Tosar,78,Uruguayan pianist and classical composer
Ian Grist,63,"British Conservative politician, stroke"
Igor Cassini,86,American syndicated gossip columnist (Cholly Knickerbocker) for the Hearst newspaper
Igor Kipnis,71,"American harpsichordist, pianist and conductor, cancer"
Ikkō Tanaka,71,"Japanese graphic designer, heart attack"
Inge Morath,78,"Austrian-born American photographer, cancer"
Ivan Foxwell,87,"British film producer and screenwriter (Colditz Story, A Touch of Larceny, The Quiller Memorandum)"
Ivan Karabyts,57,Ukrainian composer and conductor
J. Clifford Baxter,43,"American executive (Enron Corporation), suicide by gunshot"
Jack Shea,91,"American speed skater (gold medalist: 500 metres and 1500 metres at the 1932 Winter Olympics), traffic collision"
Jack Witikka,85,Finnish film director and screenwriter
Jean Dockx,60,Belgian football player and manager
Jean Elleinstein,74,French historian specializing in communism
Jean Patchett,75,American fashion model
Jean-Toussaint Desanti,87,French educator and philosopher
Jeanne Robert,91,French historian and epigrapher
Jeff Astle,59,"English footballer, degenerative brain disease"
Jeremy Hawk,83,British actor (Elizabeth)
Jim Cameron,71,Australian politician (Speaker of the New South Wales Legislative Assembly)
Jim Camp,77,American gridiron football player (Brooklyn Dodgers) and college football head coach (George Washington University)
