Name,Age,Info
A. H. Armstrong,88,English educator and author
A. L. Rowse,93,British historian and author
Aale Tynni,84,Finnish poet and translator
Achim Gercke,95,German Nazi politician
Adam Kennedy,75,"American actor, novelist, and painter, heart attack"
Adil Çarçani,75,Albanian politician
Adrienne Hill,60,"English actress (Doctor Who), cancer"
Albert Blumberg,91,American philosopher and political activist
Aldo Sebben,77,"American football, cross country, and track and field coach"
Alexander zu Dohna-Schlobitten,97,"German junker, businessman and author"
Alfredo dos Santos,77,Brazilian footballer
Andreas Gerasimos Michalitsianos,50,"Greek-American astronomer and astrophysicist, brain tumor"
Andrew Keir,71,"Scottish actor (Cleopatra, Rob Roy, Mary, Queen of Scots)"
Ann Devroy,49,"American political journalist, uterine cancer"
Anne Marriott,83,"Canadian writer, stroke"
Anne Strachan Robertson,87,"Scottish archaeologist, numismatist and writer"
Anthony Velonis,86,American painter and designer
Anton LaVey,67,"American author, musician, and occultist, pulmonary edema"
Arch Johnson,75,"American actor, cancer"
Arthur Ibbetson,75,"British cinematographer (Willy Wonka & the Chocolate Factory, Where Eagles Dare, The Bounty)"
Arthur Tracy,98,"American vocalist and actor, heart attack"
Audra Lindley,79,"American actress (Three's Company, Another World, The Heartbreak Kid), leukemia"
Babette Rosmond,75,American author
Barbara Slater,76,American film actress
Barney Martin,74,American baseball player
Ben Welden,96,American actor
Bernard Yago,81,Ivorian cardinal of the Catholic Church
Bert Haanstra,81,"Dutch filmmaker, Alzheimer's disease"
Bertrand Goldberg,84,American architect and industrial designer
Big Nick Nicholas,75,"American jazz saxophonist and singer, heart failure"
Bill McKay,76,Irish rugby player
Billy Neill,47,Northern Irish football player
Blake Wayne Van Leer,71,United States Navy officer
Bob Manning,71,"American big band singer, pneumonia"
Bram Appel,75,Dutch footballer
Brian Pillman,35,"American professional wrestler (WCW, WWF, ECW), heart attack"
Brown Meggs,66,American writer and music executive
Bryan Lefley,49,"Canadian ice hockey player (New York Islanders) and coach, traffic collision"
Carybé,86,"Argentine-Brazilian artist, historian and journalist, heart failure"
Charlie Parsley,71,American basketball player and college coach
Chitta Basu,70,"Indian politician, heart attack"
Claire Falkenstein,89,"American visual artist, stomach cancer"
Claudia Drake,79,American actress and singer
Curtis Williams Sabrosky,87,American entomologist
D. J. Ambalavanar,69,Sri Lankan Tamil bishop
Dave Marr,63,"American golfer and sportscaster, stomach cancer"
Debbie Linden,36,"British glamour model and actress, heroin overdose"
Dencio Padilla,69,"Filipino actor and comedian, heart attack"
Desmond J. Scott,79,New Zealand flying ace during World War II
Dick Cavalli,74,"American cartoonist, heart attack"
Dick Wilkins,72,American gridiron football player
Dolph Camilli,90,American baseball player
Don Messick,71,"American voice actor (Scooby-Doo, Where Are You?, The Yogi Bear Show, The Jetsons), stroke"
Donald R. Bensen,70,American editor and science fiction writer
Donald Ray Matthews,90,American politician
Douglas Fairbairn,70,American author
Draga Garašanin,76,Serbian archaeologist
Esa Seeste,84,Finnish gymnast
Fang Yi,81,"Chinese Communist revolutionary, diplomat, and politician"
Felicisimo Ampon,76,Filipino tennis player
Francisco Aramburu,75,Brazilian footballer
Francisco Guerrero Marín,46,Spanish composer
Frank Robert Miller,89,Canadian air chief marshal
François-Henri de Virieu,65,"French journalist and television presenter, pancreatic cancer"
Fred McCain,79,Canadian politician
Gary Lee Davis,53,"American convicted murderer, execution by lethal injection"
Georg Adelly,78,Swedish film actor
Georg Bodenhausen,92,Dutch civil servant
George Everard Kidder Smith,84,American architectural writer and photographer
George Forrest,72,"British classicist and academic, cancer"
George Malcolm,80,"English pianist, harpsichordist, composer, and conductor"
George Roth,86,American gymnast and Olympic champion
George T. Barclay,87,American football player and coach
George Urban,76,Hungarian writer
Georges Pianta,85,French politician
Georgi Yumatov,71,"Soviet and Russian film actor, aneurysm"
Gerd Tacke,91,German businessman and CEO of Siemens
Giacinto Bosco,92,"Italian jurist, academic and politician"
Giorgio Pisanò,73,"Italian journalist, essayist and neo-fascist politician"
Glen Buxton,49,"American guitarist and composer, complications from pneumonia"
Gordon Clark,83,English football player
Guillermo Meza Álvarez,80,Mexican painter
Gul Mohammed,40,"Shortest adult human, heart attack"
Gunpei Yokoi,56,"Japanese video game designer and creator of the Game Boy, traffic collision"
Gus Marker,92,Canadian ice hockey player
H. C. Coombs,91,Australian economist and public servant
Hadassah Rosensaft,85,"Polish Holocaust survivor, liver failure"
Hans Bauer,70,German footballer
Hans-Joachim Kasprzik,69,German film and television director and screenwriter
Harold French,100,"English film director, screenwriter and actor"
Harold Robbins,81,"American writer, heart failure"
Henry Pelling,77,British historian
Henry Vestine,52,"American guitarist, heart and respiratory failure"
Henryk Bista,63,Polish actor
Hy Averback,76,"American actor, producer and director"
Ian Stuart Black,82,"British novelist, playwright and screenwriter"
Inbal Perlmuter,26,"Israeli rock musician, singer, composer and lyricist, traffic collision"
Isadore Twersky,67,American orthodox rabbi and professor
Ivan Yarygin,48,"Soviet / Russian heavyweight freestyle wrestler, traffic collision"
Jack Dwyer,70,American gridiron football player
Jacqueline Delubac,90,"French stage and film actress, traffic collision"
Jacques Derogy,72,"French journalist, cancer"
James A. Michener,90,"American author, kidney failure"
Jamie Livingston,41,"American photographer and film maker, brain tumor"
Janez Vrhovec,76,Yugoslav actor of Slovenian-German origin
Jarl Kulle,70,"Swedish actor and director, bone cancer"
Jerome H. Lemelson,74,"American engineer, inventor and patent holder, liver cancer"
